Hypothesis File: output_preprocessing.tgt_after_adding_sentence_id
Reference File: post_edition_after_tokenizing_lowercasing.tgt_after_adding_sentence_id
Ave-Reference File: 
            Sent Id |  Ins |  Del |  Sub | Shft | WdSh |  NumEr |  AvNumWd |      TER
 (id_TEST_WMT_68):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |   10.000 |   20.000
 (id_TEST_WMT_69):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   10.000 |   10.000
 (id_TEST_WMT_70):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    5.000 |    0.000
 (id_TEST_WMT_71):0 |    0 |    2 |    2 |    1 |    1 |    5.0 |   20.000 |   25.000
 (id_TEST_WMT_72):0 |    0 |    2 |    2 |    1 |    1 |    5.0 |   25.000 |   20.000
 (id_TEST_WMT_73):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   15.000 |   20.000
 (id_TEST_WMT_74):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   24.000 |   16.667
 (id_TEST_WMT_75):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    4.000 |    0.000
 (id_TEST_WMT_76):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   20.000 |    5.000
 (id_TEST_WMT_77):0 |    0 |    4 |    5 |    0 |    0 |    9.0 |   18.000 |   50.000
 (id_TEST_WMT_78):0 |    0 |    4 |    2 |    0 |    0 |    6.0 |   33.000 |   18.182
 (id_TEST_WMT_79):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   18.000 |    5.556
 (id_TEST_WMT_80):0 |    4 |    0 |    3 |    0 |    0 |    7.0 |   37.000 |   18.919
 (id_TEST_WMT_81):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
 (id_TEST_WMT_82):0 |    2 |    3 |    6 |    2 |    3 |   13.0 |   29.000 |   44.828
 (id_TEST_WMT_83):0 |    1 |    0 |    4 |    0 |    0 |    5.0 |   14.000 |   35.714
 (id_TEST_WMT_84):0 |    1 |    0 |    5 |    1 |    1 |    7.0 |   24.000 |   29.167
 (id_TEST_WMT_85):0 |    0 |    0 |    3 |    1 |    1 |    4.0 |   24.000 |   16.667
 (id_TEST_WMT_86):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   29.000 |   10.345
 (id_TEST_WMT_87):0 |    2 |    1 |    0 |    0 |    0 |    3.0 |   12.000 |   25.000
 (id_TEST_WMT_88):0 |    0 |    7 |    9 |    0 |    0 |   16.0 |   27.000 |   59.259
 (id_TEST_WMT_89):0 |    4 |    0 |    5 |    1 |    1 |   10.0 |   48.000 |   20.833
 (id_TEST_WMT_90):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   15.000 |   33.333
 (id_TEST_WMT_91):0 |    2 |    0 |    8 |    1 |    1 |   11.0 |   37.000 |   29.730
 (id_TEST_WMT_92):0 |    2 |    3 |    7 |    2 |    2 |   14.0 |   51.000 |   27.451
 (id_TEST_WMT_93):0 |    0 |    2 |    6 |    0 |    0 |    8.0 |   47.000 |   17.021
 (id_TEST_WMT_94):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   13.000 |   23.077
 (id_TEST_WMT_95):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   10.000 |   20.000
 (id_TEST_WMT_96):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   11.000 |   18.182
 (id_TEST_WMT_97):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   16.000 |    0.000
 (id_TEST_WMT_98):0 |    0 |    1 |    2 |    1 |    2 |    4.0 |   10.000 |   40.000
 (id_TEST_WMT_99):0 |    2 |    0 |    4 |    0 |    0 |    6.0 |   11.000 |   54.545
(id_TEST_WMT_100):0 |    3 |    1 |    9 |    3 |    4 |   16.0 |   28.000 |   57.143
(id_TEST_WMT_101):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_102):0 |    0 |    3 |    7 |    0 |    0 |   10.0 |   51.000 |   19.608
(id_TEST_WMT_103):0 |    3 |    0 |    3 |    0 |    0 |    6.0 |    8.000 |   75.000
(id_TEST_WMT_104):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   24.000 |   12.500
(id_TEST_WMT_105):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   15.000 |   26.667
(id_TEST_WMT_106):0 |    0 |    1 |    1 |    1 |    1 |    3.0 |   32.000 |    9.375
(id_TEST_WMT_107):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   38.000 |    7.895
(id_TEST_WMT_108):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   19.000 |   10.526
(id_TEST_WMT_109):0 |    1 |    2 |    6 |    0 |    0 |    9.0 |   28.000 |   32.143
(id_TEST_WMT_110):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_111):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   24.000 |   12.500
(id_TEST_WMT_112):0 |    2 |    3 |    9 |    2 |    2 |   16.0 |   39.000 |   41.026
(id_TEST_WMT_113):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |    6.000 |   16.667
(id_TEST_WMT_114):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   26.000 |    7.692
(id_TEST_WMT_115):0 |    0 |    0 |    3 |    0 |    0 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_116):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   17.000 |    5.882
(id_TEST_WMT_117):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   25.000 |   12.000
(id_TEST_WMT_118):0 |    1 |    1 |    4 |    0 |    0 |    6.0 |   35.000 |   17.143
(id_TEST_WMT_119):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   26.000 |   26.923
(id_TEST_WMT_120):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   38.000 |    7.895
(id_TEST_WMT_121):0 |   11 |    0 |    8 |    3 |    3 |   22.0 |   17.000 |  129.412
(id_TEST_WMT_122):0 |    0 |    0 |    1 |    1 |    1 |    2.0 |   25.000 |    8.000
(id_TEST_WMT_123):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    8.000 |   12.500
(id_TEST_WMT_124):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_125):0 |    0 |    3 |    1 |    1 |    1 |    5.0 |   18.000 |   27.778
(id_TEST_WMT_126):0 |    1 |    1 |    0 |    0 |    0 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_127):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_128):0 |    0 |    1 |    2 |    1 |    1 |    4.0 |   11.000 |   36.364
(id_TEST_WMT_129):0 |    0 |    0 |    7 |    0 |    0 |    7.0 |   43.000 |   16.279
(id_TEST_WMT_130):0 |    2 |    0 |    3 |    0 |    0 |    5.0 |   17.000 |   29.412
(id_TEST_WMT_131):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   17.000 |   29.412
(id_TEST_WMT_132):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_133):0 |    0 |    0 |    4 |    2 |    2 |    6.0 |    8.000 |   75.000
(id_TEST_WMT_134):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_135):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   10.000 |   10.000
(id_TEST_WMT_136):0 |    1 |    3 |    5 |    0 |    0 |    9.0 |   56.000 |   16.071
(id_TEST_WMT_137):0 |    0 |    4 |    5 |    0 |    0 |    9.0 |   11.000 |   81.818
(id_TEST_WMT_138):0 |    4 |    2 |    3 |    2 |    2 |   11.0 |   16.000 |   68.750
(id_TEST_WMT_139):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    5.000 |   20.000
(id_TEST_WMT_140):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   42.000 |    9.524
(id_TEST_WMT_141):0 |    0 |    1 |    7 |    2 |    2 |   10.0 |   19.000 |   52.632
(id_TEST_WMT_142):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_143):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   32.000 |    9.375
(id_TEST_WMT_144):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   19.000 |   36.842
(id_TEST_WMT_145):0 |    2 |    2 |    3 |    2 |    2 |    9.0 |   34.000 |   26.471
(id_TEST_WMT_146):0 |    1 |    2 |    3 |    0 |    0 |    6.0 |   23.000 |   26.087
(id_TEST_WMT_147):0 |    1 |    2 |    4 |    1 |    1 |    8.0 |   34.000 |   23.529
(id_TEST_WMT_148):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    8.000 |   25.000
(id_TEST_WMT_149):0 |    1 |    0 |    3 |    2 |    2 |    6.0 |   26.000 |   23.077
(id_TEST_WMT_150):0 |    0 |    3 |    5 |    1 |    1 |    9.0 |   26.000 |   34.615
(id_TEST_WMT_151):0 |    0 |    1 |    1 |    1 |    2 |    3.0 |   21.000 |   14.286
(id_TEST_WMT_152):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_153):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |    6.000 |   33.333
(id_TEST_WMT_154):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_155):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   13.000 |    7.692
(id_TEST_WMT_156):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_157):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   10.000 |   10.000
(id_TEST_WMT_158):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   17.000 |    0.000
(id_TEST_WMT_159):0 |    0 |    4 |    3 |    1 |    1 |    8.0 |   18.000 |   44.444
(id_TEST_WMT_160):0 |    0 |    3 |    2 |    0 |    0 |    5.0 |   12.000 |   41.667
(id_TEST_WMT_161):0 |    3 |    3 |    9 |    2 |    2 |   17.0 |   25.000 |   68.000
(id_TEST_WMT_162):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_163):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   15.000 |   26.667
(id_TEST_WMT_164):0 |    0 |    2 |    1 |    0 |    0 |    3.0 |   29.000 |   10.345
(id_TEST_WMT_165):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   19.000 |    0.000
(id_TEST_WMT_166):0 |    5 |    0 |    7 |    1 |    4 |   13.0 |   22.000 |   59.091
(id_TEST_WMT_167):0 |    5 |    0 |    2 |    1 |    1 |    8.0 |   19.000 |   42.105
(id_TEST_WMT_168):0 |    4 |    0 |    5 |    0 |    0 |    9.0 |   30.000 |   30.000
(id_TEST_WMT_169):0 |    0 |    0 |    0 |    2 |    2 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_170):0 |    5 |    0 |    3 |    0 |    0 |    8.0 |    9.000 |   88.889
(id_TEST_WMT_171):0 |    2 |    1 |    0 |    0 |    0 |    3.0 |   10.000 |   30.000
(id_TEST_WMT_172):0 |    2 |    0 |    3 |    1 |    1 |    6.0 |   31.000 |   19.355
(id_TEST_WMT_173):0 |    0 |    0 |    2 |    1 |    1 |    3.0 |   43.000 |    6.977
(id_TEST_WMT_174):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   11.000 |   18.182
(id_TEST_WMT_175):0 |    2 |    0 |    1 |    1 |    1 |    4.0 |   25.000 |   16.000
(id_TEST_WMT_176):0 |    3 |    3 |    2 |    1 |    1 |    9.0 |   42.000 |   21.429
(id_TEST_WMT_177):0 |    0 |    1 |    5 |    1 |    1 |    7.0 |   37.000 |   18.919
(id_TEST_WMT_178):0 |    2 |    0 |    0 |    0 |    0 |    2.0 |    8.000 |   25.000
(id_TEST_WMT_179):0 |    3 |    0 |    9 |    0 |    0 |   12.0 |   30.000 |   40.000
(id_TEST_WMT_180):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   11.000 |   27.273
(id_TEST_WMT_181):0 |    1 |    3 |    5 |    3 |    3 |   12.0 |   68.000 |   17.647
(id_TEST_WMT_182):0 |    0 |    3 |    6 |    0 |    0 |    9.0 |   30.000 |   30.000
(id_TEST_WMT_183):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |   15.000 |   33.333
(id_TEST_WMT_184):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   14.000 |    0.000
(id_TEST_WMT_185):0 |    0 |    2 |    3 |    0 |    0 |    5.0 |   26.000 |   19.231
(id_TEST_WMT_186):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   46.000 |    4.348
(id_TEST_WMT_187):0 |    2 |    0 |    9 |    0 |    0 |   11.0 |    9.000 |  122.222
(id_TEST_WMT_188):0 |    0 |    2 |    4 |    0 |    0 |    6.0 |   13.000 |   46.154
(id_TEST_WMT_189):0 |    1 |    1 |    2 |    1 |    2 |    5.0 |   35.000 |   14.286
(id_TEST_WMT_190):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   14.000 |   14.286
(id_TEST_WMT_191):0 |    4 |    1 |    5 |    2 |    2 |   12.0 |   34.000 |   35.294
(id_TEST_WMT_192):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_193):0 |    2 |    0 |    0 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_194):0 |    1 |    5 |    7 |    0 |    0 |   13.0 |   35.000 |   37.143
(id_TEST_WMT_195):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |   19.000 |   15.789
(id_TEST_WMT_196):0 |    4 |    2 |   12 |    4 |    4 |   22.0 |   54.000 |   40.741
(id_TEST_WMT_197):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   33.000 |    9.091
(id_TEST_WMT_198):0 |    0 |    2 |    5 |    0 |    0 |    7.0 |   43.000 |   16.279
(id_TEST_WMT_199):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   11.000 |    0.000
(id_TEST_WMT_200):0 |    1 |    1 |    2 |    0 |    0 |    4.0 |   25.000 |   16.000
(id_TEST_WMT_201):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   44.000 |    4.545
(id_TEST_WMT_202):0 |    3 |    2 |    6 |    1 |    1 |   12.0 |   31.000 |   38.710
(id_TEST_WMT_203):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_204):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   12.000 |    8.333
(id_TEST_WMT_205):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_206):0 |    1 |    2 |    6 |    0 |    0 |    9.0 |   32.000 |   28.125
(id_TEST_WMT_207):0 |    1 |    1 |    7 |    1 |    1 |   10.0 |   41.000 |   24.390
(id_TEST_WMT_208):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    8.000 |    0.000
(id_TEST_WMT_209):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_210):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   43.000 |    0.000
(id_TEST_WMT_211):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   15.000 |   20.000
(id_TEST_WMT_212):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   30.000 |   10.000
(id_TEST_WMT_213):0 |    4 |    0 |    1 |    1 |    1 |    6.0 |   36.000 |   16.667
(id_TEST_WMT_214):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   34.000 |   11.765
(id_TEST_WMT_215):0 |    0 |    2 |    4 |    2 |    2 |    8.0 |   40.000 |   20.000
(id_TEST_WMT_216):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_217):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    7.000 |   28.571
(id_TEST_WMT_218):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_219):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_220):0 |    0 |    0 |    4 |    0 |    0 |    4.0 |   26.000 |   15.385
(id_TEST_WMT_221):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   12.000 |   16.667
(id_TEST_WMT_222):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   17.000 |   17.647
(id_TEST_WMT_223):0 |    1 |    1 |    3 |    0 |    0 |    5.0 |   42.000 |   11.905
(id_TEST_WMT_224):0 |    0 |    4 |    4 |    1 |    1 |    9.0 |   14.000 |   64.286
(id_TEST_WMT_225):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_226):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    6.000 |   16.667
(id_TEST_WMT_227):0 |    5 |    0 |    7 |    0 |    0 |   12.0 |   11.000 |  109.091
(id_TEST_WMT_228):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    4.000 |   50.000
(id_TEST_WMT_229):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |   42.000 |    9.524
(id_TEST_WMT_230):0 |    0 |    9 |    6 |    0 |    0 |   15.0 |   23.000 |   65.217
(id_TEST_WMT_231):0 |    4 |    2 |   17 |    3 |    5 |   26.0 |   44.000 |   59.091
(id_TEST_WMT_232):0 |    3 |    0 |    1 |    0 |    0 |    4.0 |   16.000 |   25.000
(id_TEST_WMT_233):0 |    1 |    0 |    5 |    0 |    0 |    6.0 |   24.000 |   25.000
(id_TEST_WMT_234):0 |    0 |    1 |    3 |    0 |    0 |    4.0 |   31.000 |   12.903
(id_TEST_WMT_235):0 |    4 |    1 |   15 |    6 |   10 |   26.0 |   36.000 |   72.222
(id_TEST_WMT_236):0 |    5 |    0 |    4 |    0 |    0 |    9.0 |   31.000 |   29.032
(id_TEST_WMT_237):0 |    0 |    1 |    2 |    0 |    0 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_238):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   10.000 |    0.000
(id_TEST_WMT_239):0 |    8 |    0 |   12 |    1 |    1 |   21.0 |   41.000 |   51.220
(id_TEST_WMT_240):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   11.000 |    9.091
(id_TEST_WMT_241):0 |    3 |    1 |    4 |    0 |    0 |    8.0 |   29.000 |   27.586
(id_TEST_WMT_242):0 |    3 |    0 |    4 |    0 |    0 |    7.0 |   25.000 |   28.000
(id_TEST_WMT_243):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   12.000 |    0.000
(id_TEST_WMT_244):0 |    0 |    1 |    1 |    0 |    0 |    2.0 |   23.000 |    8.696
(id_TEST_WMT_245):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |    6.000 |   50.000
(id_TEST_WMT_246):0 |    0 |    0 |    5 |    0 |    0 |    5.0 |    6.000 |   83.333
(id_TEST_WMT_247):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   44.000 |    4.545
(id_TEST_WMT_248):0 |    1 |    2 |    1 |    1 |    1 |    5.0 |   16.000 |   31.250
(id_TEST_WMT_249):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   35.000 |    0.000
(id_TEST_WMT_250):0 |    0 |    2 |    6 |    2 |    2 |   10.0 |   24.000 |   41.667
(id_TEST_WMT_251):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |    6.000 |   66.667
(id_TEST_WMT_252):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |   11.000 |   27.273
(id_TEST_WMT_253):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_254):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   15.000 |    0.000
(id_TEST_WMT_255):0 |    0 |    1 |    5 |    0 |    0 |    6.0 |   26.000 |   23.077
(id_TEST_WMT_256):0 |    0 |    0 |    3 |    2 |    2 |    5.0 |    5.000 |  100.000
(id_TEST_WMT_257):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   12.000 |    0.000
(id_TEST_WMT_258):0 |    4 |    1 |   12 |    5 |    6 |   22.0 |   65.000 |   33.846
(id_TEST_WMT_259):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_260):0 |    3 |    3 |    4 |    3 |    4 |   13.0 |   42.000 |   30.952
(id_TEST_WMT_261):0 |    2 |    1 |    3 |    0 |    0 |    6.0 |   27.000 |   22.222
(id_TEST_WMT_262):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   22.000 |    9.091
(id_TEST_WMT_263):0 |    0 |    3 |    0 |    0 |    0 |    3.0 |   44.000 |    6.818
(id_TEST_WMT_264):0 |    2 |    2 |    4 |    2 |    2 |   10.0 |   34.000 |   29.412
(id_TEST_WMT_265):0 |    1 |    0 |    0 |    0 |    0 |    1.0 |   14.000 |    7.143
(id_TEST_WMT_266):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |    5.000 |   40.000
(id_TEST_WMT_267):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |   66.000 |    6.061
(id_TEST_WMT_268):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   27.000 |    7.407
(id_TEST_WMT_269):0 |    2 |    0 |    5 |    0 |    0 |    7.0 |   15.000 |   46.667
(id_TEST_WMT_270):0 |    3 |    0 |    8 |    3 |    5 |   14.0 |   21.000 |   66.667
(id_TEST_WMT_271):0 |    0 |    1 |    4 |    0 |    0 |    5.0 |   10.000 |   50.000
(id_TEST_WMT_272):0 |    2 |    0 |    2 |    0 |    0 |    4.0 |    3.000 |  133.333
(id_TEST_WMT_273):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |   21.000 |    0.000
(id_TEST_WMT_274):0 |    0 |    0 |    5 |    0 |    0 |    5.0 |   28.000 |   17.857
(id_TEST_WMT_275):0 |    0 |    0 |    0 |    1 |    1 |    1.0 |   29.000 |    3.448
(id_TEST_WMT_276):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    7.000 |    0.000
(id_TEST_WMT_277):0 |    0 |    3 |    3 |    1 |    1 |    7.0 |   27.000 |   25.926
(id_TEST_WMT_278):0 |    0 |    1 |    4 |    1 |    1 |    6.0 |   39.000 |   15.385
(id_TEST_WMT_279):0 |    2 |    1 |   13 |    1 |    1 |   17.0 |   37.000 |   45.946
(id_TEST_WMT_280):0 |    6 |    0 |    2 |    0 |    0 |    8.0 |   11.000 |   72.727
(id_TEST_WMT_281):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |    9.000 |   22.222
(id_TEST_WMT_282):0 |    4 |    0 |    2 |    0 |    0 |    6.0 |    9.000 |   66.667
(id_TEST_WMT_283):0 |    1 |    0 |    1 |    0 |    0 |    2.0 |   26.000 |    7.692
(id_TEST_WMT_284):0 |    0 |    0 |    0 |    0 |    0 |    0.0 |    6.000 |    0.000
(id_TEST_WMT_285):0 |    0 |    1 |    0 |    0 |    0 |    1.0 |   15.000 |    6.667
(id_TEST_WMT_286):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |    9.000 |   11.111
(id_TEST_WMT_287):0 |    6 |    4 |    6 |    1 |    1 |   17.0 |   35.000 |   48.571
(id_TEST_WMT_288):0 |    3 |    0 |    3 |    0 |    0 |    6.0 |   32.000 |   18.750
(id_TEST_WMT_289):0 |    3 |    1 |    5 |    0 |    0 |    9.0 |   30.000 |   30.000
(id_TEST_WMT_290):0 |    1 |    0 |    2 |    0 |    0 |    3.0 |   16.000 |   18.750
(id_TEST_WMT_291):0 |    3 |    1 |    1 |    1 |    6 |    6.0 |   18.000 |   33.333
(id_TEST_WMT_292):0 |    2 |    2 |    9 |    2 |    4 |   15.0 |   52.000 |   28.846
(id_TEST_WMT_293):0 |    1 |    1 |    1 |    0 |    0 |    3.0 |   21.000 |   14.286
(id_TEST_WMT_294):0 |    5 |    0 |   15 |    0 |    0 |   20.0 |   33.000 |   60.606
(id_TEST_WMT_295):0 |    0 |    0 |    2 |    0 |    0 |    2.0 |   15.000 |   13.333
(id_TEST_WMT_296):0 |    0 |    2 |    0 |    0 |    0 |    2.0 |   17.000 |   11.765
(id_TEST_WMT_297):0 |    0 |    0 |    1 |    0 |    0 |    1.0 |   37.000 |    2.703
(id_TEST_WMT_298):0 |    2 |    0 |    1 |    0 |    0 |    3.0 |   24.000 |   12.500
(id_TEST_WMT_299):0 |    1 |    0 |    3 |    0 |    0 |    4.0 |   12.000 |   33.333
(id_TEST_WMT_300):0 |    0 |    5 |    5 |    0 |    0 |   10.0 |   23.000 |   43.478
